city,ptime,time_stamp,o3,wd,pm25,weekday,ws,weather,temp,clock_num,pm10,sd,co,so2,month,no2
太原,2017092413.0,1506258000,0.2885714285714286,15.0,0.11599999999999999,6,0.3,0,0.7666666666666667,46800,0.18625,0.3727272727272728,0.201785717691694,0.10800000000000001,9,0.23
太原,2017092414.0,1506261600,0.36,7.0,0.1,6,0.2,0,0.7833333333333333,50400,0.17,0.3272727272727273,0.18214285373687744,0.098,9,0.185
太原,2017092415.0,1506265200,0.3828571428571429,7.0,0.1,6,0.2,0,0.8166666666666667,54000,0.16125,0.3363636363636364,0.16607143197740828,0.096,9,0.17
太原,2017092416.0,1506268800,0.3942857142857143,7.0,0.094,6,0.1,0,0.8,57600,0.14625,0.3181818181818182,0.14642856802259172,0.07400000000000001,9,0.145
太原,2017092417.0,1506272400,0.3857142857142857,1.0,0.08800000000000001,6,0.0,0,0.8,61200,0.1425,0.4,0.13571428401129584,0.057999999999999996,9,0.15
太原,2017092418.0,1506276000,0.2371428571428572,13.0,0.08800000000000001,6,0.1,0,0.7333333333333333,64800,0.15,0.5727272727272728,0.14285714285714285,0.052000000000000005,9,0.36
太原,2017092419.0,1506279600,0.22,5.0,0.106,6,0.2,0,0.75,68400,0.185,0.4363636363636363,0.16607143197740828,0.055999999999999994,9,0.405
太原,2017092420.0,1506283200,0.4257142857142857,5.0,0.14400000000000002,6,0.3,0,0.7166666666666667,72000,0.2175,0.4818181818181818,0.2017857006617955,0.064,9,0.2
太原,2017092421.0,1506286800,0.48,5.0,0.19,6,0.2,0,0.7,75600,0.2575,0.509090909090909,0.2464285748345512,0.07,9,0.18
太原,2017092422.0,1506290400,0.44857142857142857,3.0,0.204,6,0.3,0,0.7,79200,0.2675,0.5181818181818182,0.2464285578046526,0.07200000000000001,9,0.19
太原,2017092423.0,1506294000,0.4057142857142857,3.0,0.20800000000000002,6,0.2,0,0.6833333333333333,82800,0.28,0.5636363636363636,0.2428571326392037,0.066,9,0.22
太原,2017092500.0,1506297600,0.3628571428571429,3.0,0.21600000000000005,0,0.2,2,0.6833333333333333,0,0.28625,0.5909090909090909,0.2374999863760812,0.062,9,0.24
